"","subject","activity","section","variable","value"
"366",1,"LAYING","train","tBodyAcc-mean()-Y",-0.0405139534294
"367",2,"WALKING","test","tBodyAcc-mean()-Y",-0.0185949199145763
"368",2,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0214121132045833
"369",2,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0226614158361702
"370",2,"SITTING","test","tBodyAcc-mean()-Y",-0.0156879937282609
"371",2,"STANDING","test","tBodyAcc-mean()-Y",-0.0184208270166667
"372",2,"LAYING","test","tBodyAcc-mean()-Y",-0.0181587397583333
"373",3,"WALKING","train","tBodyAcc-mean()-Y",-0.0171767844203448
"374",3,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0324109410555932
"375",3,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0193554079328571
"376",3,"SITTING","train","tBodyAcc-mean()-Y",-0.00350299841730769
"377",3,"STANDING","train","tBodyAcc-mean()-Y",-0.0143376555065574
"378",3,"LAYING","train","tBodyAcc-mean()-Y",-0.0189556785048387
"379",4,"WALKING","test","tBodyAcc-mean()-Y",-0.0148399475341667
"380",4,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0319804295729615
"381",4,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.00980200850666667
"382",4,"SITTING","test","tBodyAcc-mean()-Y",-0.007163065158
"383",4,"STANDING","test","tBodyAcc-mean()-Y",-0.00948911098553571
"384",4,"LAYING","test","tBodyAcc-mean()-Y",-0.0150031841055556
"385",5,"WALKING","train","tBodyAcc-mean()-Y",-0.0172850317482679
"386",5,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0325269755153191
"387",5,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.00850107533191489
"388",5,"SITTING","train","tBodyAcc-mean()-Y",-0.00990083527045455
"389",5,"STANDING","train","tBodyAcc-mean()-Y",-0.00700418554517857
"390",5,"LAYING","train","tBodyAcc-mean()-Y",-0.0183042123269231
"391",6,"WALKING","train","tBodyAcc-mean()-Y",-0.0168954189082456
"392",6,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0272425385070588
"393",6,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.019536840063125
"394",6,"SITTING","train","tBodyAcc-mean()-Y",-0.0145911615290909
"395",6,"STANDING","train","tBodyAcc-mean()-Y",-0.0181236327175439
"396",6,"LAYING","train","tBodyAcc-mean()-Y",-0.0102529170561404
"397",7,"WALKING","train","tBodyAcc-mean()-Y",-0.018653665345614
"398",7,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0275639005607843
"399",7,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0166332372978723
"400",7,"SITTING","train","tBodyAcc-mean()-Y",-0.01461097580375
"401",7,"STANDING","train","tBodyAcc-mean()-Y",-0.0145740341037736
"402",7,"LAYING","train","tBodyAcc-mean()-Y",-0.0204411516884615
"403",8,"WALKING","train","tBodyAcc-mean()-Y",-0.0186628865310417
"404",8,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0282415136341463
"405",8,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0211058674973684
"406",8,"SITTING","train","tBodyAcc-mean()-Y",-0.00672550621304348
"407",8,"STANDING","train","tBodyAcc-mean()-Y",-0.0148113067148148
"408",8,"LAYING","train","tBodyAcc-mean()-Y",-0.0212281733881481
"409",9,"WALKING","test","tBodyAcc-mean()-Y",-0.0180891971284423
"410",9,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0195101099975714
"411",9,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0203994269075476
"412",9,"SITTING","test","tBodyAcc-mean()-Y",-0.02701677698
"413",9,"STANDING","test","tBodyAcc-mean()-Y",-0.0200454954022222
"414",9,"LAYING","test","tBodyAcc-mean()-Y",-0.020526821662
"415",10,"WALKING","test","tBodyAcc-mean()-Y",-0.017022351190566
"416",10,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0143854920340426
"417",10,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0200050770710526
"418",10,"SITTING","test","tBodyAcc-mean()-Y",-0.015042681852037
"419",10,"STANDING","test","tBodyAcc-mean()-Y",-0.0155418603409091
"420",10,"LAYING","test","tBodyAcc-mean()-Y",-0.024294484137931
"421",11,"WALKING","train","tBodyAcc-mean()-Y",-0.0166475833623729
"422",11,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0303157822055556
"423",11,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0178097721219565
"424",11,"SITTING","train","tBodyAcc-mean()-Y",-0.0149195616754717
"425",11,"STANDING","train","tBodyAcc-mean()-Y",-0.0171990886595745
"426",11,"LAYING","train","tBodyAcc-mean()-Y",-0.0176598052315789
"427",12,"WALKING","test","tBodyAcc-mean()-Y",-0.015560927606
"428",12,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0263574903403846
"429",12,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.018084266865793
"430",12,"SITTING","test","tBodyAcc-mean()-Y",-0.0157892988523529
"431",12,"STANDING","test","tBodyAcc-mean()-Y",-0.0169002543196721
"432",12,"LAYING","test","tBodyAcc-mean()-Y",-0.0175203917146667
"433",13,"WALKING","test","tBodyAcc-mean()-Y",-0.0185660651947368
"434",13,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0277392253910909
"435",13,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0143723839108511
"436",13,"SITTING","test","tBodyAcc-mean()-Y",-0.00587732936326531
"437",13,"STANDING","test","tBodyAcc-mean()-Y",-0.0167891993964912
"438",13,"LAYING","test","tBodyAcc-mean()-Y",-0.020440454366129
"439",14,"WALKING","train","tBodyAcc-mean()-Y",-0.0217785380966102
"440",14,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0204388180024074
"441",14,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0200141413657778
"442",14,"SITTING","train","tBodyAcc-mean()-Y",-0.00870565463888889
"443",14,"STANDING","train","tBodyAcc-mean()-Y",-0.01520781344
"444",14,"LAYING","train","tBodyAcc-mean()-Y",-0.0113424652490196
"445",15,"WALKING","train","tBodyAcc-mean()-Y",-0.0170809740090741
"446",15,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0287523860708333
"447",15,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.00563047804309524
"448",15,"SITTING","train","tBodyAcc-mean()-Y",-0.0117188472271186
"449",15,"STANDING","train","tBodyAcc-mean()-Y",-0.0183516360396226
"450",15,"LAYING","train","tBodyAcc-mean()-Y",-0.0166296542054167
"451",16,"WALKING","train","tBodyAcc-mean()-Y",-0.0204286929452941
"452",16,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0143654945011765
"453",16,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0183898583787234
"454",16,"SITTING","train","tBodyAcc-mean()-Y",-0.0102497939956522
"455",16,"STANDING","train","tBodyAcc-mean()-Y",-0.0165999672935897
"456",16,"LAYING","train","tBodyAcc-mean()-Y",-0.0166103510562857
"457",17,"WALKING","train","tBodyAcc-mean()-Y",-0.0184875403339344
"458",17,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0228645614308333
"459",17,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0167359404347826
"460",17,"SITTING","train","tBodyAcc-mean()-Y",-0.014156274084375
"461",17,"STANDING","train","tBodyAcc-mean()-Y",-0.0174120064169231
"462",17,"LAYING","train","tBodyAcc-mean()-Y",-0.0168462006729577
"463",18,"WALKING","test","tBodyAcc-mean()-Y",-0.0178023631866071
"464",18,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0222060684378914
"465",18,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0168666920221818
"466",18,"SITTING","test","tBodyAcc-mean()-Y",-0.0128691279736842
"467",18,"STANDING","test","tBodyAcc-mean()-Y",-0.0166353518150685
"468",18,"LAYING","test","tBodyAcc-mean()-Y",-0.0173937684615385
"469",19,"WALKING","train","tBodyAcc-mean()-Y",-0.0191773587903846
"470",19,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0303986615775
"471",19,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0145942275069487
"472",19,"SITTING","train","tBodyAcc-mean()-Y",-0.016739260030137
"473",19,"STANDING","train","tBodyAcc-mean()-Y",-0.0154244056945205
"474",19,"LAYING","train","tBodyAcc-mean()-Y",-0.0171426864421687
"475",20,"WALKING","test","tBodyAcc-mean()-Y",-0.021199992245098
"476",20,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0282258047588235
"477",20,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.00964120773155556
"478",20,"SITTING","test","tBodyAcc-mean()-Y",-0.0147229305131818
"479",20,"STANDING","test","tBodyAcc-mean()-Y",-0.0180695049161644
"480",20,"LAYING","test","tBodyAcc-mean()-Y",-0.0144406281132353
"481",21,"WALKING","train","tBodyAcc-mean()-Y",-0.0181610317526923
"482",21,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0237218695148936
"483",21,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0173195390157778
"484",21,"SITTING","train","tBodyAcc-mean()-Y",-0.0144009705494118
"485",21,"STANDING","train","tBodyAcc-mean()-Y",-0.0167084730205618
"486",21,"LAYING","train","tBodyAcc-mean()-Y",-0.0184233048415556
"487",22,"WALKING","train","tBodyAcc-mean()-Y",-0.0167213607957174
"488",22,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0268622561133333
"489",22,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0197999371686389
"490",22,"SITTING","train","tBodyAcc-mean()-Y",-0.0123468446419355
"491",22,"STANDING","train","tBodyAcc-mean()-Y",-0.0158563207496825
"492",22,"LAYING","train","tBodyAcc-mean()-Y",-0.0142629864502778
"493",23,"WALKING","train","tBodyAcc-mean()-Y",-0.0183618711932203
"494",23,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0323844029237255
"495",23,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0162111457238889
"496",23,"SITTING","train","tBodyAcc-mean()-Y",-0.0133945015676471
"497",23,"STANDING","train","tBodyAcc-mean()-Y",-0.0177475547867647
"498",23,"LAYING","train","tBodyAcc-mean()-Y",-0.0216553835833333
"499",24,"WALKING","test","tBodyAcc-mean()-Y",-0.0225446400534483
"500",24,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0251979434569492
"501",24,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0145730348310909
"502",24,"SITTING","test","tBodyAcc-mean()-Y",-0.0131255097938235
"503",24,"STANDING","test","tBodyAcc-mean()-Y",-0.0144785340348986
"504",24,"LAYING","test","tBodyAcc-mean()-Y",-0.0173555210111111
"505",25,"WALKING","train","tBodyAcc-mean()-Y",-0.0186477624716216
"506",25,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0269863524264615
"507",25,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0210170522987931
"508",25,"SITTING","train","tBodyAcc-mean()-Y",-0.0147696808030769
"509",25,"STANDING","train","tBodyAcc-mean()-Y",-0.0163569730274324
"510",25,"LAYING","train","tBodyAcc-mean()-Y",-0.0188943663671233
"511",26,"WALKING","train","tBodyAcc-mean()-Y",-0.0154259586949153
"512",26,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0281633797398182
"513",26,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.01262580966778
"514",26,"SITTING","train","tBodyAcc-mean()-Y",-0.00713364541358974
"515",26,"STANDING","train","tBodyAcc-mean()-Y",-0.0166608306652703
"516",26,"LAYING","train","tBodyAcc-mean()-Y",-0.0191895728026316
"517",27,"WALKING","train","tBodyAcc-mean()-Y",-0.0166478783221912
"518",27,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0200953324078431
"519",27,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0135564467159091
"520",27,"SITTING","train","tBodyAcc-mean()-Y",-0.0155269799285714
"521",27,"STANDING","train","tBodyAcc-mean()-Y",-0.016593236445
"522",27,"LAYING","train","tBodyAcc-mean()-Y",-0.0179867611216216
"523",28,"WALKING","train","tBodyAcc-mean()-Y",-0.0156759722981481
"524",28,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0279443943478431
"525",28,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0220230465913043
"526",28,"SITTING","train","tBodyAcc-mean()-Y",-0.0185404441258333
"527",28,"STANDING","train","tBodyAcc-mean()-Y",-0.0172635124672152
"528",28,"LAYING","train","tBodyAcc-mean()-Y",-0.0167537858225
"529",29,"WALKING","train","tBodyAcc-mean()-Y",-0.0162915600588679
"530",29,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0299465312326531
"531",29,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.01494121505625
"532",29,"SITTING","train","tBodyAcc-mean()-Y",-0.016630680375
"533",29,"STANDING","train","tBodyAcc-mean()-Y",-0.0172605869061538
"534",29,"LAYING","train","tBodyAcc-mean()-Y",-0.0171965484202899
"535",30,"WALKING","train","tBodyAcc-mean()-Y",-0.0175880385730769
"536",30,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0253311698786154
"537",30,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0174383900204839
"538",30,"SITTING","train","tBodyAcc-mean()-Y",-0.00804731295322581
"539",30,"STANDING","train","tBodyAcc-mean()-Y",-0.0170163887813559
"540",30,"LAYING","train","tBodyAcc-mean()-Y",-0.0194494098614286
"541",1,"WALKING","train","tBodyAcc-mean()-Y",-0.0173838185273684
"542",1,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0239531492643396
"543",1,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.00991850461020408
"544",1,"SITTING","train","tBodyAcc-mean()-Y",-0.00130828765170213
"545",1,"STANDING","train","tBodyAcc-mean()-Y",-0.0161375901037736
"546",1,"LAYING","train","tBodyAcc-mean()-Y",-0.0405139534294
"547",2,"WALKING","test","tBodyAcc-mean()-Y",-0.0185949199145763
"548",2,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0214121132045833
"549",2,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0226614158361702
"550",2,"SITTING","test","tBodyAcc-mean()-Y",-0.0156879937282609
"551",2,"STANDING","test","tBodyAcc-mean()-Y",-0.0184208270166667
"552",2,"LAYING","test","tBodyAcc-mean()-Y",-0.0181587397583333
"553",3,"WALKING","train","tBodyAcc-mean()-Y",-0.0171767844203448
"554",3,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0324109410555932
"555",3,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0193554079328571
"556",3,"SITTING","train","tBodyAcc-mean()-Y",-0.00350299841730769
"557",3,"STANDING","train","tBodyAcc-mean()-Y",-0.0143376555065574
"558",3,"LAYING","train","tBodyAcc-mean()-Y",-0.0189556785048387
"559",4,"WALKING","test","tBodyAcc-mean()-Y",-0.0148399475341667
"560",4,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0319804295729615
"561",4,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.00980200850666667
"562",4,"SITTING","test","tBodyAcc-mean()-Y",-0.007163065158
"563",4,"STANDING","test","tBodyAcc-mean()-Y",-0.00948911098553571
"564",4,"LAYING","test","tBodyAcc-mean()-Y",-0.0150031841055556
"565",5,"WALKING","train","tBodyAcc-mean()-Y",-0.0172850317482679
"566",5,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0325269755153191
"567",5,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.00850107533191489
"568",5,"SITTING","train","tBodyAcc-mean()-Y",-0.00990083527045455
"569",5,"STANDING","train","tBodyAcc-mean()-Y",-0.00700418554517857
"570",5,"LAYING","train","tBodyAcc-mean()-Y",-0.0183042123269231
"571",6,"WALKING","train","tBodyAcc-mean()-Y",-0.0168954189082456
"572",6,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0272425385070588
"573",6,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.019536840063125
"574",6,"SITTING","train","tBodyAcc-mean()-Y",-0.0145911615290909
"575",6,"STANDING","train","tBodyAcc-mean()-Y",-0.0181236327175439
"576",6,"LAYING","train","tBodyAcc-mean()-Y",-0.0102529170561404
"577",7,"WALKING","train","tBodyAcc-mean()-Y",-0.018653665345614
"578",7,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0275639005607843
"579",7,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0166332372978723
"580",7,"SITTING","train","tBodyAcc-mean()-Y",-0.01461097580375
"581",7,"STANDING","train","tBodyAcc-mean()-Y",-0.0145740341037736
"582",7,"LAYING","train","tBodyAcc-mean()-Y",-0.0204411516884615
"583",8,"WALKING","train","tBodyAcc-mean()-Y",-0.0186628865310417
"584",8,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0282415136341463
"585",8,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0211058674973684
"586",8,"SITTING","train","tBodyAcc-mean()-Y",-0.00672550621304348
"587",8,"STANDING","train","tBodyAcc-mean()-Y",-0.0148113067148148
"588",8,"LAYING","train","tBodyAcc-mean()-Y",-0.0212281733881481
"589",9,"WALKING","test","tBodyAcc-mean()-Y",-0.0180891971284423
"590",9,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0195101099975714
"591",9,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0203994269075476
"592",9,"SITTING","test","tBodyAcc-mean()-Y",-0.02701677698
"593",9,"STANDING","test","tBodyAcc-mean()-Y",-0.0200454954022222
"594",9,"LAYING","test","tBodyAcc-mean()-Y",-0.020526821662
"595",10,"WALKING","test","tBodyAcc-mean()-Y",-0.017022351190566
"596",10,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0143854920340426
"597",10,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0200050770710526
"598",10,"SITTING","test","tBodyAcc-mean()-Y",-0.015042681852037
"599",10,"STANDING","test","tBodyAcc-mean()-Y",-0.0155418603409091
"600",10,"LAYING","test","tBodyAcc-mean()-Y",-0.024294484137931
"601",11,"WALKING","train","tBodyAcc-mean()-Y",-0.0166475833623729
"602",11,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0303157822055556
"603",11,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0178097721219565
"604",11,"SITTING","train","tBodyAcc-mean()-Y",-0.0149195616754717
"605",11,"STANDING","train","tBodyAcc-mean()-Y",-0.0171990886595745
"606",11,"LAYING","train","tBodyAcc-mean()-Y",-0.0176598052315789
"607",12,"WALKING","test","tBodyAcc-mean()-Y",-0.015560927606
"608",12,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0263574903403846
"609",12,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.018084266865793
"610",12,"SITTING","test","tBodyAcc-mean()-Y",-0.0157892988523529
"611",12,"STANDING","test","tBodyAcc-mean()-Y",-0.0169002543196721
"612",12,"LAYING","test","tBodyAcc-mean()-Y",-0.0175203917146667
"613",13,"WALKING","test","tBodyAcc-mean()-Y",-0.0185660651947368
"614",13,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0277392253910909
"615",13,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0143723839108511
"616",13,"SITTING","test","tBodyAcc-mean()-Y",-0.00587732936326531
"617",13,"STANDING","test","tBodyAcc-mean()-Y",-0.0167891993964912
"618",13,"LAYING","test","tBodyAcc-mean()-Y",-0.020440454366129
"619",14,"WALKING","train","tBodyAcc-mean()-Y",-0.0217785380966102
"620",14,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0204388180024074
"621",14,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0200141413657778
"622",14,"SITTING","train","tBodyAcc-mean()-Y",-0.00870565463888889
"623",14,"STANDING","train","tBodyAcc-mean()-Y",-0.01520781344
"624",14,"LAYING","train","tBodyAcc-mean()-Y",-0.0113424652490196
"625",15,"WALKING","train","tBodyAcc-mean()-Y",-0.0170809740090741
"626",15,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0287523860708333
"627",15,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.00563047804309524
"628",15,"SITTING","train","tBodyAcc-mean()-Y",-0.0117188472271186
"629",15,"STANDING","train","tBodyAcc-mean()-Y",-0.0183516360396226
"630",15,"LAYING","train","tBodyAcc-mean()-Y",-0.0166296542054167
"631",16,"WALKING","train","tBodyAcc-mean()-Y",-0.0204286929452941
"632",16,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0143654945011765
"633",16,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0183898583787234
"634",16,"SITTING","train","tBodyAcc-mean()-Y",-0.0102497939956522
"635",16,"STANDING","train","tBodyAcc-mean()-Y",-0.0165999672935897
"636",16,"LAYING","train","tBodyAcc-mean()-Y",-0.0166103510562857
"637",17,"WALKING","train","tBodyAcc-mean()-Y",-0.0184875403339344
"638",17,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0228645614308333
"639",17,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0167359404347826
"640",17,"SITTING","train","tBodyAcc-mean()-Y",-0.014156274084375
"641",17,"STANDING","train","tBodyAcc-mean()-Y",-0.0174120064169231
"642",17,"LAYING","train","tBodyAcc-mean()-Y",-0.0168462006729577
"643",18,"WALKING","test","tBodyAcc-mean()-Y",-0.0178023631866071
"644",18,"WALKING_UPSTAIRS","test","tBodyAcc-mean()-Y",-0.0222060684378914
"645",18,"WALKING_DOWNSTAIRS","test","tBodyAcc-mean()-Y",-0.0168666920221818
"646",18,"SITTING","test","tBodyAcc-mean()-Y",-0.0128691279736842
"647",18,"STANDING","test","tBodyAcc-mean()-Y",-0.0166353518150685
"648",18,"LAYING","test","tBodyAcc-mean()-Y",-0.0173937684615385
"649",19,"WALKING","train","tBodyAcc-mean()-Y",-0.0191773587903846
"650",19,"WALKING_UPSTAIRS","train","tBodyAcc-mean()-Y",-0.0303986615775
"651",19,"WALKING_DOWNSTAIRS","train","tBodyAcc-mean()-Y",-0.0145942275069487
"652",19,"SITTING","train","tBodyAcc-mean()-Y",-0.016739260030137
